customer,months,year,Gross_sales_Amount
"Atliq Exclusive",March,2019,16.22
"Atliq Exclusive",March,2019,17.86
"Atliq Exclusive",March,2019,20.46
"Atliq Exclusive",March,2019,49.00
"Atliq Exclusive",March,2019,48.67
"Atliq Exclusive",March,2019,53.57
"Atliq Exclusive",March,2019,61.39
"Atliq Exclusive",March,2019,49.00
"Atliq Exclusive",March,2019,48.67
"Atliq Exclusive",March,2019,53.57
"Atliq Exclusive",March,2019,61.39
"Atliq Exclusive",March,2019,18.59
"Atliq Exclusive",March,2019,19.19
"Atliq Exclusive",March,2019,19.91
"Atliq Exclusive",March,2019,21.20
"Atliq Exclusive",March,2019,37.18
"Atliq Exclusive",March,2019,38.37
"Atliq Exclusive",March,2019,39.82
"Atliq Exclusive",March,2019,42.40
"Atliq Exclusive",March,2019,37.18
"Atliq Exclusive",March,2019,38.37
"Atliq Exclusive",March,2019,39.82
"Atliq Exclusive",March,2019,42.40
"Atliq Exclusive",March,2019,18.59
"Atliq Exclusive",March,2019,19.19
"Atliq Exclusive",March,2019,19.91
"Atliq Exclusive",March,2019,21.20
"Atliq Exclusive",March,2019,55.78
"Atliq Exclusive",March,2019,57.56
"Atliq Exclusive",March,2019,59.74
"Atliq Exclusive",March,2019,63.61
"Atliq Exclusive",March,2019,37.18
"Atliq Exclusive",March,2019,38.37
"Atliq Exclusive",March,2019,39.82
"Atliq Exclusive",March,2019,42.40
"Atliq Exclusive",March,2019,55.78
"Atliq Exclusive",March,2019,57.56
"Atliq Exclusive",March,2019,59.74
"Atliq Exclusive",March,2019,63.61
"Atliq Exclusive",March,2019,206.65
"Atliq Exclusive",March,2019,214.84
"Atliq Exclusive",March,2019,228.70
"Atliq Exclusive",March,2019,214.49
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,20.66
"Atliq Exclusive",March,2019,21.48
"Atliq Exclusive",March,2019,22.87
"Atliq Exclusive",March,2019,21.45
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,20.66
"Atliq Exclusive",March,2019,21.48
"Atliq Exclusive",March,2019,22.87
"Atliq Exclusive",March,2019,21.45
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,41.33
"Atliq Exclusive",March,2019,42.97
"Atliq Exclusive",March,2019,45.74
"Atliq Exclusive",March,2019,42.90
"Atliq Exclusive",March,2019,227.31
"Atliq Exclusive",March,2019,236.32
"Atliq Exclusive",March,2019,251.57
"Atliq Exclusive",March,2019,235.94
"Atliq Exclusive",March,2019,87.29
"Atliq Exclusive",March,2019,79.39
"Atliq Exclusive",March,2019,88.50
"Atliq Exclusive",March,2019,87.55
"Atliq Exclusive",March,2019,99.82
"Atliq Exclusive",March,2019,43.64
"Atliq Exclusive",March,2019,39.69
"Atliq Exclusive",March,2019,44.25
"Atliq Exclusive",March,2019,43.78
"Atliq Exclusive",March,2019,49.91
"Atliq Exclusive",March,2019,21.82
"Atliq Exclusive",March,2019,19.85
"Atliq Exclusive",March,2019,22.12
"Atliq Exclusive",March,2019,21.89
"Atliq Exclusive",March,2019,24.95
"Atliq Exclusive",March,2019,43.64
"Atliq Exclusive",March,2019,39.69
"Atliq Exclusive",March,2019,44.25
"Atliq Exclusive",March,2019,43.78
"Atliq Exclusive",March,2019,49.91
"Atliq Exclusive",March,2019,21.82
"Atliq Exclusive",March,2019,19.85
"Atliq Exclusive",March,2019,22.12
"Atliq Exclusive",March,2019,21.89
"Atliq Exclusive",March,2019,24.95
"Atliq Exclusive",March,2019,65.46
"Atliq Exclusive",March,2019,59.54
"Atliq Exclusive",March,2019,66.37
"Atliq Exclusive",March,2019,65.66
"Atliq Exclusive",March,2019,74.86
"Atliq Exclusive",March,2019,21.82
"Atliq Exclusive",March,2019,19.85
"Atliq Exclusive",March,2019,22.12
"Atliq Exclusive",March,2019,21.89
"Atliq Exclusive",March,2019,24.95
"Atliq Exclusive",March,2019,130.93
"Atliq Exclusive",March,2019,119.08
"Atliq Exclusive",March,2019,132.74
"Atliq Exclusive",March,2019,131.33
"Atliq Exclusive",March,2019,149.72
"Atliq Exclusive",March,2019,43.64
"Atliq Exclusive",March,2019,39.69
"Atliq Exclusive",March,2019,44.25
"Atliq Exclusive",March,2019,43.78
"Atliq Exclusive",March,2019,49.91
"Atliq Exclusive",March,2019,65.46
"Atliq Exclusive",March,2019,59.54
"Atliq Exclusive",March,2019,66.37
"Atliq Exclusive",March,2019,65.66
"Atliq Exclusive",March,2019,74.86
"Atliq Exclusive",March,2019,88.28
"Atliq Exclusive",March,2019,93.12
"Atliq Exclusive",March,2019,91.58
"Atliq Exclusive",March,2019,97.23
"Atliq Exclusive",March,2019,44.14
"Atliq Exclusive",March,2019,46.56
"Atliq Exclusive",March,2019,45.79
"Atliq Exclusive",March,2019,48.61
"Atliq Exclusive",March,2019,66.21
"Atliq Exclusive",March,2019,69.84
"Atliq Exclusive",March,2019,68.69
"Atliq Exclusive",March,2019,72.92
"Atliq Exclusive",March,2019,22.07
"Atliq Exclusive",March,2019,23.28
"Atliq Exclusive",March,2019,22.90
"Atliq Exclusive",March,2019,24.31
"Atliq Exclusive",March,2019,22.07
"Atliq Exclusive",March,2019,23.28
"Atliq Exclusive",March,2019,22.90
"Atliq Exclusive",March,2019,24.31
"Atliq Exclusive",March,2019,22.07
"Atliq Exclusive",March,2019,23.28
"Atliq Exclusive",March,2019,22.90
"Atliq Exclusive",March,2019,24.31
"Atliq Exclusive",March,2019,132.42
"Atliq Exclusive",March,2019,139.68
"Atliq Exclusive",March,2019,137.37
"Atliq Exclusive",March,2019,145.84
"Atliq Exclusive",March,2019,44.14
"Atliq Exclusive",March,2019,46.56
"Atliq Exclusive",March,2019,45.79
"Atliq Exclusive",March,2019,48.61
"Atliq Exclusive",March,2019,176.56
"Atliq Exclusive",March,2019,186.24
"Atliq Exclusive",March,2019,183.17
"Atliq Exclusive",March,2019,194.45
"Atliq Exclusive",March,2019,252.55
"Atliq Exclusive",March,2019,244.64
"Atliq Exclusive",March,2019,273.45
"Atliq Exclusive",March,2019,290.23
"Atliq Exclusive",March,2019,50.51
"Atliq Exclusive",March,2019,48.93
"Atliq Exclusive",March,2019,54.69
"Atliq Exclusive",March,2019,58.05
"Atliq Exclusive",March,2019,25.26
"Atliq Exclusive",March,2019,24.46
"Atliq Exclusive",March,2019,27.34
"Atliq Exclusive",March,2019,29.02
"Atliq Exclusive",March,2019,50.51
"Atliq Exclusive",March,2019,48.93
"Atliq Exclusive",March,2019,54.69
"Atliq Exclusive",March,2019,58.05
"Atliq Exclusive",March,2019,25.26
"Atliq Exclusive",March,2019,24.46
"Atliq Exclusive",March,2019,27.34
"Atliq Exclusive",March,2019,29.02
"Atliq Exclusive",March,2019,50.51
"Atliq Exclusive",March,2019,48.93
"Atliq Exclusive",March,2019,54.69
"Atliq Exclusive",March,2019,58.05
"Atliq Exclusive",March,2019,101.02
"Atliq Exclusive",March,2019,97.86
"Atliq Exclusive",March,2019,109.38
"Atliq Exclusive",March,2019,116.09
"Atliq Exclusive",March,2019,75.77
"Atliq Exclusive",March,2019,73.39
"Atliq Exclusive",March,2019,82.03
"Atliq Exclusive",March,2019,87.07
"Atliq Exclusive",March,2019,50.51
"Atliq Exclusive",March,2019,48.93
"Atliq Exclusive",March,2019,54.69
"Atliq Exclusive",March,2019,58.05
"Atliq Exclusive",March,2019,148.08
"Atliq Exclusive",March,2019,168.37
"Atliq Exclusive",March,2019,170.39
"Atliq Exclusive",March,2019,179.01
"Atliq Exclusive",March,2019,24.68
"Atliq Exclusive",March,2019,28.06
"Atliq Exclusive",March,2019,28.40
"Atliq Exclusive",March,2019,29.83
"Atliq Exclusive",March,2019,74.04
"Atliq Exclusive",March,2019,84.19
"Atliq Exclusive",March,2019,85.20
"Atliq Exclusive",March,2019,89.50
"Atliq Exclusive",March,2019,24.68
"Atliq Exclusive",March,2019,28.06
"Atliq Exclusive",March,2019,28.40
"Atliq Exclusive",March,2019,29.83
"Atliq Exclusive",March,2019,24.68
"Atliq Exclusive",March,2019,28.06
"Atliq Exclusive",March,2019,28.40
"Atliq Exclusive",March,2019,29.83
"Atliq Exclusive",March,2019,74.04
"Atliq Exclusive",March,2019,84.19
"Atliq Exclusive",March,2019,85.20
"Atliq Exclusive",March,2019,89.50
"Atliq Exclusive",March,2019,49.36
"Atliq Exclusive",March,2019,56.12
"Atliq Exclusive",March,2019,56.80
"Atliq Exclusive",March,2019,59.67
"Atliq Exclusive",March,2019,24.68
"Atliq Exclusive",March,2019,28.06
"Atliq Exclusive",March,2019,28.40
"Atliq Exclusive",March,2019,29.83
"Atliq Exclusive",March,2019,74.04
"Atliq Exclusive",March,2019,84.19
"Atliq Exclusive",March,2019,85.20
"Atliq Exclusive",March,2019,89.50
"Atliq Exclusive",March,2019,248.54
"Atliq Exclusive",March,2019,308.94
"Atliq Exclusive",March,2019,317.48
"Atliq Exclusive",March,2019,354.24
"Atliq Exclusive",March,2019,67.78
"Atliq Exclusive",March,2019,84.26
"Atliq Exclusive",March,2019,86.58
"Atliq Exclusive",March,2019,96.61
"Atliq Exclusive",March,2019,67.78
"Atliq Exclusive",March,2019,84.26
"Atliq Exclusive",March,2019,86.58
"Atliq Exclusive",March,2019,96.61
"Atliq Exclusive",March,2019,22.59
"Atliq Exclusive",March,2019,28.09
"Atliq Exclusive",March,2019,28.86
"Atliq Exclusive",March,2019,32.20
"Atliq Exclusive",March,2019,45.19
"Atliq Exclusive",March,2019,56.17
"Atliq Exclusive",March,2019,57.72
"Atliq Exclusive",March,2019,64.41
"Atliq Exclusive",March,2019,22.59
"Atliq Exclusive",March,2019,28.09
"Atliq Exclusive",March,2019,28.86
"Atliq Exclusive",March,2019,32.20
"Atliq Exclusive",March,2019,112.97
"Atliq Exclusive",March,2019,140.43
"Atliq Exclusive",March,2019,144.31
"Atliq Exclusive",March,2019,161.02
"Atliq Exclusive",March,2019,45.19
"Atliq Exclusive",March,2019,56.17
"Atliq Exclusive",March,2019,57.72
"Atliq Exclusive",March,2019,64.41
"Atliq Exclusive",March,2019,225.94
"Atliq Exclusive",March,2019,280.86
"Atliq Exclusive",March,2019,288.62
"Atliq Exclusive",March,2019,322.04
"Atliq Exclusive",March,2019,635.72
"Atliq Exclusive",March,2019,617.26
"Atliq Exclusive",March,2019,632.95
"Atliq Exclusive",March,2019,638.72
"Atliq Exclusive",March,2019,588.85
"Atliq Exclusive",March,2019,571.74
"Atliq Exclusive",March,2019,586.28
"Atliq Exclusive",March,2019,591.62
"Atliq Exclusive",March,2019,500.96
"Atliq Exclusive",March,2019,486.41
"Atliq Exclusive",March,2019,498.77
"Atliq Exclusive",March,2019,503.32
"Atliq Exclusive",March,2019,339.83
"Atliq Exclusive",March,2019,329.96
"Atliq Exclusive",March,2019,338.35
"Atliq Exclusive",March,2019,341.43
"Atliq Exclusive",March,2019,46.87
"Atliq Exclusive",March,2019,45.51
"Atliq Exclusive",March,2019,46.67
"Atliq Exclusive",March,2019,47.09
"Atliq Exclusive",March,2019,457.02
"Atliq Exclusive",March,2019,443.74
"Atliq Exclusive",March,2019,455.02
"Atliq Exclusive",March,2019,459.17
"Atliq Exclusive",March,2019,143.55
"Atliq Exclusive",March,2019,139.38
"Atliq Exclusive",March,2019,142.92
"Atliq Exclusive",March,2019,144.23
"Atliq Exclusive",March,2019,17.58
"Atliq Exclusive",March,2019,17.07
"Atliq Exclusive",March,2019,17.50
"Atliq Exclusive",March,2019,17.66
"Atliq Exclusive",March,2019,351.55
"Atliq Exclusive",March,2019,341.34
"Atliq Exclusive",March,2019,350.02
"Atliq Exclusive",March,2019,353.21
"Atliq Exclusive",March,2019,246.09
"Atliq Exclusive",March,2019,238.94
"Atliq Exclusive",March,2019,245.01
"Atliq Exclusive",March,2019,247.25
"Atliq Exclusive",March,2019,436.51
"Atliq Exclusive",March,2019,423.83
"Atliq Exclusive",March,2019,434.60
"Atliq Exclusive",March,2019,438.57
"Atliq Exclusive",March,2019,925.07
"Atliq Exclusive",March,2019,866.39
"Atliq Exclusive",March,2019,937.62
"Atliq Exclusive",March,2019,1067.95
"Atliq Exclusive",March,2019,654.83
"Atliq Exclusive",March,2019,613.29
"Atliq Exclusive",March,2019,663.71
"Atliq Exclusive",March,2019,755.96
"Atliq Exclusive",March,2019,76.22
"Atliq Exclusive",March,2019,71.39
"Atliq Exclusive",March,2019,77.26
"Atliq Exclusive",March,2019,88.00
"Atliq Exclusive",March,2019,152.45
"Atliq Exclusive",March,2019,142.78
"Atliq Exclusive",March,2019,154.51
"Atliq Exclusive",March,2019,175.99
"Atliq Exclusive",March,2019,20.79
"Atliq Exclusive",March,2019,19.47
"Atliq Exclusive",March,2019,21.07
"Atliq Exclusive",March,2019,24.00
"Atliq Exclusive",March,2019,554.35
"Atliq Exclusive",March,2019,519.18
"Atliq Exclusive",March,2019,561.87
"Atliq Exclusive",March,2019,639.97
"Atliq Exclusive",March,2019,311.82
"Atliq Exclusive",March,2019,292.04
"Atliq Exclusive",March,2019,316.05
"Atliq Exclusive",March,2019,359.98
"Atliq Exclusive",March,2019,69.29
"Atliq Exclusive",March,2019,64.90
"Atliq Exclusive",March,2019,70.23
"Atliq Exclusive",March,2019,80.00
"Atliq Exclusive",March,2019,374.19
"Atliq Exclusive",March,2019,350.45
"Atliq Exclusive",March,2019,379.26
"Atliq Exclusive",March,2019,431.98
"Atliq Exclusive",March,2019,256.39
"Atliq Exclusive",March,2019,240.12
"Atliq Exclusive",March,2019,259.87
"Atliq Exclusive",March,2019,295.99
"Atliq Exclusive",March,2019,717.19
"Atliq Exclusive",March,2019,671.69
"Atliq Exclusive",March,2019,726.92
"Atliq Exclusive",March,2019,827.96
"Atliq Exclusive",March,2019,1326.81
"Atliq Exclusive",March,2019,1268.13
"Atliq Exclusive",March,2019,1426.08
"Atliq Exclusive",March,2019,1499.26
"Atliq Exclusive",March,2019,1535.94
"Atliq Exclusive",March,2019,485.03
"Atliq Exclusive",March,2019,463.58
"Atliq Exclusive",March,2019,521.32
"Atliq Exclusive",March,2019,548.07
"Atliq Exclusive",March,2019,561.48
"Atliq Exclusive",March,2019,693.47
"Atliq Exclusive",March,2019,662.80
"Atliq Exclusive",March,2019,745.35
"Atliq Exclusive",March,2019,783.60
"Atliq Exclusive",March,2019,802.77
"Atliq Exclusive",March,2019,505.07
"Atliq Exclusive",March,2019,482.73
"Atliq Exclusive",March,2019,542.86
"Atliq Exclusive",March,2019,570.72
"Atliq Exclusive",March,2019,584.68
"Atliq Exclusive",March,2019,80.17
"Atliq Exclusive",March,2019,76.62
"Atliq Exclusive",March,2019,86.17
"Atliq Exclusive",March,2019,90.59
"Atliq Exclusive",March,2019,92.81
"Atliq Exclusive",March,2019,541.15
"Atliq Exclusive",March,2019,517.21
"Atliq Exclusive",March,2019,581.63
"Atliq Exclusive",March,2019,611.48
"Atliq Exclusive",March,2019,626.44
"Atliq Exclusive",March,2019,216.46
"Atliq Exclusive",March,2019,206.88
"Atliq Exclusive",March,2019,232.65
"Atliq Exclusive",March,2019,244.59
"Atliq Exclusive",March,2019,250.58
"Atliq Exclusive",March,2019,104.22
"Atliq Exclusive",March,2019,99.61
"Atliq Exclusive",March,2019,112.02
"Atliq Exclusive",March,2019,117.77
"Atliq Exclusive",March,2019,120.65
"Atliq Exclusive",March,2019,1034.19
"Atliq Exclusive",March,2019,988.45
"Atliq Exclusive",March,2019,1111.57
"Atliq Exclusive",March,2019,1168.61
"Atliq Exclusive",March,2019,1197.20
"Atliq Exclusive",March,2019,505.07
"Atliq Exclusive",March,2019,482.73
"Atliq Exclusive",March,2019,542.86
"Atliq Exclusive",March,2019,570.72
"Atliq Exclusive",March,2019,584.68
"Atliq Exclusive",March,2019,1062.25
"Atliq Exclusive",March,2019,1015.27
"Atliq Exclusive",March,2019,1141.73
"Atliq Exclusive",March,2019,1200.32
"Atliq Exclusive",March,2019,1229.68
"Atliq Exclusive",March,2019,980.05
"Atliq Exclusive",March,2019,903.75
"Atliq Exclusive",March,2019,1060.20
"Atliq Exclusive",March,2019,1155.51
"Atliq Exclusive",March,2019,1185.30
"Atliq Exclusive",March,2019,637.68
"Atliq Exclusive",March,2019,588.03
"Atliq Exclusive",March,2019,689.83
"Atliq Exclusive",March,2019,751.84
"Atliq Exclusive",March,2019,771.22
"Atliq Exclusive",March,2019,552.08
"Atliq Exclusive",March,2019,509.10
"Atliq Exclusive",March,2019,597.23
"Atliq Exclusive",March,2019,650.92
"Atliq Exclusive",March,2019,667.70
"Atliq Exclusive",March,2019,466.49
"Atliq Exclusive",March,2019,430.17
"Atliq Exclusive",March,2019,504.64
"Atliq Exclusive",March,2019,550.00
"Atliq Exclusive",March,2019,564.18
"Atliq Exclusive",March,2019,94.15
"Atliq Exclusive",March,2019,86.82
"Atliq Exclusive",March,2019,101.85
"Atliq Exclusive",March,2019,111.01
"Atliq Exclusive",March,2019,113.87
"Atliq Exclusive",March,2019,338.10
"Atliq Exclusive",March,2019,311.77
"Atliq Exclusive",March,2019,365.75
"Atliq Exclusive",March,2019,398.63
"Atliq Exclusive",March,2019,408.90
"Atliq Exclusive",March,2019,295.30
"Atliq Exclusive",March,2019,272.31
"Atliq Exclusive",March,2019,319.45
"Atliq Exclusive",March,2019,348.17
"Atliq Exclusive",March,2019,357.14
"Atliq Exclusive",March,2019,89.87
"Atliq Exclusive",March,2019,82.88
"Atliq Exclusive",March,2019,97.22
"Atliq Exclusive",March,2019,105.96
"Atliq Exclusive",March,2019,108.70
"Atliq Exclusive",March,2019,1510.73
"Atliq Exclusive",March,2019,1393.11
"Atliq Exclusive",March,2019,1634.28
"Atliq Exclusive",March,2019,1781.20
"Atliq Exclusive",March,2019,1827.13
"Atliq Exclusive",March,2019,248.22
"Atliq Exclusive",March,2019,228.90
"Atliq Exclusive",March,2019,268.52
"Atliq Exclusive",March,2019,292.66
"Atliq Exclusive",March,2019,300.21
"Atliq Exclusive",March,2019,834.54
"Atliq Exclusive",March,2019,769.57
"Atliq Exclusive",March,2019,902.79
"Atliq Exclusive",March,2019,983.95
"Atliq Exclusive",March,2019,1009.32
"Atliq Exclusive",March,2019,663.95
"Atliq Exclusive",March,2019,593.14
"Atliq Exclusive",March,2019,706.36
"Atliq Exclusive",March,2019,684.80
"Atliq Exclusive",March,2019,744.95
"Atliq Exclusive",March,2019,209.19
"Atliq Exclusive",March,2019,186.88
"Atliq Exclusive",March,2019,222.55
"Atliq Exclusive",March,2019,215.76
"Atliq Exclusive",March,2019,234.71
"Atliq Exclusive",March,2019,632.12
"Atliq Exclusive",March,2019,564.70
"Atliq Exclusive",March,2019,672.50
"Atliq Exclusive",March,2019,651.97
"Atliq Exclusive",March,2019,709.23
"Atliq Exclusive",March,2019,104.59
"Atliq Exclusive",March,2019,93.44
"Atliq Exclusive",March,2019,111.28
"Atliq Exclusive",March,2019,107.88
"Atliq Exclusive",March,2019,117.36
"Atliq Exclusive",March,2019,100.05
"Atliq Exclusive",March,2019,89.38
"Atliq Exclusive",March,2019,106.44
"Atliq Exclusive",March,2019,103.19
"Atliq Exclusive",March,2019,112.25
"Atliq Exclusive",March,2019,291.05
"Atliq Exclusive",March,2019,260.01
"Atliq Exclusive",March,2019,309.64
"Atliq Exclusive",March,2019,300.19
"Atliq Exclusive",March,2019,326.55
"Atliq Exclusive",March,2019,63.67
"Atliq Exclusive",March,2019,56.88
"Atliq Exclusive",March,2019,67.73
"Atliq Exclusive",March,2019,65.67
"Atliq Exclusive",March,2019,71.43
"Atliq Exclusive",March,2019,18.19
"Atliq Exclusive",March,2019,16.25
"Atliq Exclusive",March,2019,19.35
"Atliq Exclusive",March,2019,18.76
"Atliq Exclusive",March,2019,20.41
"Atliq Exclusive",March,2019,1446.14
"Atliq Exclusive",March,2019,1291.91
"Atliq Exclusive",March,2019,1538.52
"Atliq Exclusive",March,2019,1491.55
"Atliq Exclusive",March,2019,1622.56
"Atliq Exclusive",March,2019,272.86
"Atliq Exclusive",March,2019,243.76
"Atliq Exclusive",March,2019,290.29
"Atliq Exclusive",March,2019,281.42
"Atliq Exclusive",March,2019,306.14
"Atliq Exclusive",March,2019,1623.49
"Atliq Exclusive",March,2019,1450.35
"Atliq Exclusive",March,2019,1727.20
"Atliq Exclusive",March,2019,1674.47
"Atliq Exclusive",March,2019,1821.56
"Atliq Exclusive",March,2019,1146.81
"Atliq Exclusive",March,2019,971.21
"Atliq Exclusive",March,2019,1148.32
"Atliq Exclusive",March,2019,1145.42
"Atliq Exclusive",March,2019,1147.86
"Atliq Exclusive",March,2019,820.65
"Atliq Exclusive",March,2019,695.00
"Atliq Exclusive",March,2019,821.73
"Atliq Exclusive",March,2019,819.66
"Atliq Exclusive",March,2019,821.40
"Atliq Exclusive",March,2019,268.29
"Atliq Exclusive",March,2019,227.21
"Atliq Exclusive",March,2019,268.64
"Atliq Exclusive",March,2019,267.96
"Atliq Exclusive",March,2019,268.54
"Atliq Exclusive",March,2019,783.83
"Atliq Exclusive",March,2019,663.81
"Atliq Exclusive",March,2019,784.86
"Atliq Exclusive",March,2019,782.88
"Atliq Exclusive",March,2019,784.54
"Atliq Exclusive",March,2019,57.87
"Atliq Exclusive",March,2019,49.01
"Atliq Exclusive",March,2019,57.94
"Atliq Exclusive",March,2019,57.80
"Atliq Exclusive",March,2019,57.92
"Atliq Exclusive",March,2019,126.25
"Atliq Exclusive",March,2019,106.92
"Atliq Exclusive",March,2019,126.42
"Atliq Exclusive",March,2019,126.10
"Atliq Exclusive",March,2019,126.37
"Atliq Exclusive",March,2019,483.98
"Atliq Exclusive",March,2019,409.87
"Atliq Exclusive",March,2019,484.61
"Atliq Exclusive",March,2019,483.39
"Atliq Exclusive",March,2019,484.42
"Atliq Exclusive",March,2019,36.82
"Atliq Exclusive",March,2019,31.19
"Atliq Exclusive",March,2019,36.87
"Atliq Exclusive",March,2019,36.78
"Atliq Exclusive",March,2019,36.86
"Atliq Exclusive",March,2019,1188.90
